,label,youtube_id,time_start,time_end,split,is_cc
515,blowing out candles,0sx-wV02oG0,30,40,train,0
516,blowing out candles,0TTDwMdPeZU,1,11,train,0
517,blowing out candles,0VExBIcdjs4,20,30,train,0
518,blowing out candles,0W9deLvCCQk,3,13,train,0
519,blowing out candles,0WGZZbwNbME,43,53,train,0
520,blowing out candles,0YVLlmqEcZM,2,12,train,0
521,blowing out candles,0_sKj7i6EFk,11,21,train,0
522,blowing out candles,11CjBiiv68w,7,17,train,0
523,blowing out candles,1524xrrXYMg,55,65,train,0
524,blowing out candles,1bbMhGRBfYo,31,41,train,0
525,blowing out candles,1dtRND8EOsw,12,22,train,0
526,blowing out candles,1glx1-_eia4,6,16,train,0
527,blowing out candles,1hAguxnlD38,16,26,train,1
528,blowing out candles,1hk3E7VlyLo,64,74,train,0
529,bobsledding,0YDesTDc2jU,50,60,train,0
530,bobsledding,15T7HORfv-4,76,86,train,0
531,bobsledding,168HoJooFQA,3,13,train,0
532,bobsledding,1c1lGMeDals,3,13,train,0
533,bobsledding,1cwHjHf3H4E,11,21,train,0
534,bobsledding,1DBz1NEGF0M,0,10,train,0
535,bobsledding,1ExEUImZwz0,83,93,train,0
536,bobsledding,1ig4JLAgTJ0,15,25,train,0
537,bobsledding,1IgPvKrlboM,95,105,train,0
538,bobsledding,1M12RTEdFDU,73,83,train,0
539,bobsledding,1s-wJCqBONc,79,89,train,0
540,bobsledding,1UsLiGJWtpQ,8,18,train,0
541,bobsledding,1W-ALaLm-Qo,4,14,train,0
542,bobsledding,24xIlecyug8,2,12,train,0
543,bookbinding,04vt8YfT7XM,333,343,train,0
544,bookbinding,0bcPHSkki4I,370,380,train,0
545,bookbinding,0BOzdhC4WJs,351,361,train,0
546,bookbinding,0CiIaDkxX9M,147,157,train,0
547,bookbinding,0jGzZh482P8,265,275,train,0
548,bookbinding,0UuzBKzUQw8,474,484,train,0
549,bookbinding,0Z48n13_TAM,63,73,train,0
550,bookbinding,10JD7Zj_7J8,77,87,train,0
551,bookbinding,11dU4SaFA-w,815,825,train,0
552,bookbinding,17_43haGOf8,586,596,train,0
553,bookbinding,1EDsR_Qgm0M,293,303,train,0
554,bookbinding,1fLI-0NsMgg,182,192,train,0
555,bookbinding,1goca_GPniA,89,99,train,0
556,bookbinding,1IMWCMxxSVU,1047,1057,train,0
557,bookbinding,1m6rxXas1ZA,76,86,train,0
558,bookbinding,1RU9q4lx3go,597,607,train,0
559,bookbinding,1tIBysElEBE,39,49,train,0
560,bookbinding,1tLxKn0Wa2I,888,898,train,0
561,bookbinding,23HXVAwRjG0,39,49,train,0
562,bookbinding,273F_L2VRo8,166,176,train,0
563,bookbinding,27Vw4slHE_E,30,40,train,0
564,bookbinding,2L7biV1djJc,1133,1143,train,0
565,bookbinding,2o_Bgm1MsP0,118,128,train,0
566,bouncing on trampoline,-VOVRnLZVak,141,151,train,0
567,bouncing on trampoline,-w8PlhC-GyA,11,21,train,0
568,bouncing on trampoline,-wEdoV5D1n0,19,29,train,0
569,bouncing on trampoline,09R7dZ9eg0g,0,10,train,0
570,bouncing on trampoline,0c1fjT6Jc54,0,10,train,0
571,bouncing on trampoline,0hpca_nFLWI,29,39,train,0
572,bouncing on trampoline,0vAYwJDvH60,13,23,train,0
573,bouncing on trampoline,0Yd2aGc496E,6,16,train,0
574,bouncing on trampoline,0zCzCCBXyRs,70,80,train,0
575,bouncing on trampoline,0_BBTQTktn0,34,44,train,0
576,bouncing on trampoline,14E5qEtAJ0o,135,145,train,0
577,bouncing on trampoline,17k57WB3LNA,18,28,train,0
578,bouncing on trampoline,1al4jWs8hX4,222,232,train,0
579,bouncing on trampoline,1BsHOnhalhE,34,44,train,0
580,bouncing on trampoline,1I9ddotblIw,0,10,train,0
581,bouncing on trampoline,1I9HsCKi-j0,4,14,train,0
582,bowling,-meGt0b1cxk,2,12,train,0
583,bowling,-N4G4FQ2s3U,169,179,train,0
584,bowling,-N4vEATi9Mk,3,13,train,0
585,bowling,-VMdyhBgByw,14,24,train,0
586,bowling,-vxADORE9Vo,0,10,train,0
587,bowling,-W06q2S-RG0,251,261,train,0
588,bowling,-WyrUbKbzw8,6,16,train,0
589,bowling,-w_sl89eBJM,139,149,train,0
590,bowling,-_srAE4uEpo,3,13,train,0
591,bowling,0-qgSxN4OQc,7,17,train,0
592,bowling,0GIwI76lMFQ,150,160,train,0
593,bowling,0H56Ph8YMpc,5,15,train,0
594,bowling,0H58RG5IG7Y,139,149,train,0
595,bowling,0H7GPGkV9Mg,6,16,train,0
596,bowling,0i0YHNDidVw,0,10,train,0
597,bowling,0k8P58P5dZE,0,10,train,0
598,bowling,0k8ZyywA8Ac,4,14,train,0
599,bowling,0L4yY7fUytA,14,24,train,0
600,bowling,0l8DJMcH7GU,4,14,train,0
601,bowling,0l8W9oB544Q,43,53,train,0
602,bowling,0l8wma77J5w,3,13,train,0
603,bowling,0ls07il28bc,4,14,train,0
604,bowling,0NDB2lMFGv4,1,11,train,0
605,bowling,0p5yisL6F2c,97,107,train,0
606,bowling,0sC0BzknJKA,14,24,train,0
607,bowling,0SIhZADDVa4,2,12,train,0
608,bowling,0uh2cz1pDy8,3,13,train,0
609,bowling,1-Zo3rYpWIc,0,10,train,0
610,braiding hair,-R8Bk4an_TM,85,95,train,0
611,braiding hair,-sxbOJ0aKMI,48,58,train,0
612,braiding hair,-wC0HYVOAsY,192,202,train,0
613,braiding hair,-zOr2AuHF1E,120,130,train,0
614,braiding hair,-zx6rM5PNd4,54,64,train,0
615,braiding hair,0-pec-6Tdxs,186,196,train,0
616,braiding hair,02fL4_YiyRY,253,263,train,0
617,braiding hair,04bTPQZ8-IM,113,123,train,0
618,braiding hair,0e0as98N_To,42,52,train,0
619,braiding hair,0JxENTf6kus,363,373,train,0
620,braiding hair,0SJNx3KlIP8,103,113,train,0
621,braiding hair,0WhR9EEEAUg,306,316,train,0
622,braiding hair,1-P-HoozvEc,799,809,train,0
623,braiding hair,13qIAmmkBpI,255,265,train,0
624,braiding hair,15SlRH96Ssg,119,129,train,0
625,braiding hair,15YLKzGVU4I,48,58,train,0
626,braiding hair,17UeSJ8jS48,430,440,train,0
627,braiding hair,1BS0x8BwqJM,272,282,train,0
628,braiding hair,1lDF8NrfR2I,21,31,train,0
629,breading or breadcrumbing,-EeHhp6Wl4s,149,159,train,0
630,breading or breadcrumbing,-fzmWn0p2Dk,139,149,train,0
631,breading or breadcrumbing,-G5l8SuVPac,90,100,train,0
632,breading or breadcrumbing,-k3VNtZJUaM,246,256,train,0
633,breading or breadcrumbing,-veWoU_yOjc,313,323,train,0
634,breading or breadcrumbing,01rMc9O7reg,190,200,train,0
635,breading or breadcrumbing,063UXQ46xmA,98,108,train,0
636,breading or breadcrumbing,07on_8rbwyM,172,182,train,0
637,breading or breadcrumbing,0Hj6wTbDOXQ,122,132,train,0
638,breakdancing,07NVtDLt-Kc,6,16,train,0
639,breakdancing,0A7bjpkmc1E,185,195,train,0
640,breakdancing,0egexPWEPxU,3,13,train,0
641,breakdancing,0EI804x_Qe0,201,211,train,0
642,breakdancing,0Ek0SD0LLC8,0,10,train,0
643,breakdancing,0EkwOZ7nesY,27,37,train,0
644,breakdancing,0f1vKMit9uw,96,106,train,0
645,breakdancing,0H6ylMAcLWE,193,203,train,0
646,breakdancing,0H7EwvA4kjg,2,12,train,0
647,breakdancing,0hpxpFsDuSA,95,105,train,0
648,breakdancing,0kJZJjRXzd0,0,10,train,0
649,breakdancing,0NOVAxIyAFc,32,42,train,0
650,breakdancing,0P4hghRX284,1,11,train,0
651,breakdancing,0PvXY1CGLHc,1,11,train,0
652,breakdancing,0su0y27YmgY,4,14,train,0
653,breakdancing,17Up_AQPTdc,1,11,train,0
654,breakdancing,19ixa_zFTlA,27,37,train,0
655,breakdancing,1DxBQKVqBXU,13,23,train,0
656,breakdancing,1JhfkssvuPQ,68,78,train,0
657,breakdancing,1tcs55w5UZM,38,48,train,0
658,breakdancing,1U5hyqbUP_0,5,15,train,0
659,breakdancing,1XXp-qXyNJs,317,327,train,0
660,breakdancing,1yUEM9Cxe_I,267,277,train,0
661,breakdancing,23Bsv3yBVcc,1,11,train,0
662,brush painting,055vPr1uU1w,588,598,train,0
663,brush painting,0CKZ4Pmw1uA,48,58,train,0
664,brush painting,0JIT2Pxz18g,176,186,train,0
665,brush painting,0uwbFGPVJvM,332,342,train,0
666,brush painting,0vyaS2qcvEk,339,349,train,0
667,brush painting,0Z2NStSbfFk,166,176,train,0
668,brush painting,1183SVMyJVI,383,393,train,0
669,brush painting,1LWyciYX_gA,412,422,train,0
670,brush painting,1qHrmhzkYos,16,26,train,0
671,brush painting,1vzOeQzJcUI,94,104,train,0
672,brush painting,1yTgNgWCvic,111,121,train,0
673,brushing hair,-sMcjIsMmhA,16,26,train,0
674,brushing hair,-VpyLoV-sww,0,10,train,0
675,brushing hair,-Wq2rT-020w,54,64,train,0
676,brushing hair,-WVr7-b14fw,444,454,train,0
677,brushing hair,02zBQozJWRQ,1,11,train,0
678,brushing hair,0874cCz4vko,296,306,train,0
679,brushing hair,0Cwx6YMeV8g,42,52,train,0
680,brushing hair,0DM6qOaWkM8,114,124,train,0
681,brushing hair,0hD36NZM5cY,136,146,train,0
682,brushing hair,0IiD7z_F4cw,160,170,train,0
683,brushing hair,0IP7crO-yF4,148,158,train,0
684,brushing hair,0ivw62zkmdo,9,19,train,0
685,brushing hair,0mq_peFCMzc,3,13,train,0
686,brushing hair,0ozKMYmcTRk,236,246,train,0
687,brushing hair,0qZrzrd1s00,276,286,train,0
688,brushing hair,0s1YDNxlvWA,3,13,train,0
689,brushing hair,0smbThmn46c,1361,1371,train,0
690,brushing hair,0tfdJesvZKE,0,10,train,0
691,brushing hair,0tlp5eBtkwk,509,519,train,0
692,brushing hair,0VOqJz_-2Rs,72,82,train,0
693,brushing hair,0xuqomqyY04,403,413,train,0
694,brushing hair,0z1B1_GDZUM,32,42,train,0
695,brushing hair,0ZNYp-fEEis,29,39,train,0
696,brushing hair,16nrgHuexG8,182,192,train,0
697,brushing teeth,-q3of4Ryo5A,12,22,train,0
698,brushing teeth,-XlAgUZiTS8,128,138,train,0
699,brushing teeth,-yBIVCqOp9w,1,11,train,0
700,brushing teeth,-zbZ50czMbA,72,82,train,0
701,brushing teeth,00mtfINslrY,9,19,train,0
702,brushing teeth,02JX0C1JofE,45,55,train,0
703,brushing teeth,03_0e8ajUZI,14,24,train,0
704,brushing teeth,05L6Ojh_wAw,6,16,train,0
705,brushing teeth,06PSEP5MTuM,17,27,train,1
706,brushing teeth,08laVNDrTS0,3,13,train,0
707,brushing teeth,0a4i_vuHIy8,0,10,train,0
708,brushing teeth,0amuZWBFGGo,109,119,train,0
709,brushing teeth,0cvFjSI15ig,24,34,train,0
710,brushing teeth,0dZ056vchAo,8,18,train,0
711,brushing teeth,0dZPVNhoXJk,62,72,train,0
712,brushing teeth,0eq080SUzbU,105,115,train,0
713,brushing teeth,0fEu7G0Bsiw,43,53,train,0
714,brushing teeth,0I84E_ayMV8,11,21,train,0
715,brushing teeth,0IxYqinsuz8,1,11,train,0
716,brushing teeth,0iZlaij27yI,16,26,train,0
717,brushing teeth,11Oe9KraGOs,33,43,train,0
718,brushing teeth,12zwGbwFYfo,55,65,train,0
719,brushing teeth,14mXgrpXTfA,0,10,train,0
720,brushing teeth,151GKghJTFY,11,21,train,0
721,brushing teeth,1GXQLnTalcg,38,48,train,0
722,brushing teeth,1HDKMmLDhKg,10,20,train,1
723,brushing teeth,1nFocXL6AXY,3,13,train,0
724,brushing teeth,1p5eH2Exero,36,46,train,0
725,brushing teeth,1QBPecvK158,1,11,train,0
726,brushing teeth,1uK06zSjpMw,120,130,train,0
727,building cabinet,04sO8h8LVT4,105,115,train,0
728,building cabinet,0FaXLfqcphQ,15,25,train,0
729,building cabinet,0OnHJCMTAbU,155,165,train,0
730,building cabinet,0Ra8BQHh-3Q,108,118,train,0
731,building cabinet,0va0EgYYJC0,516,526,train,0
732,building cabinet,0XY8KMtezxg,371,381,train,0
733,building cabinet,1GgXUhkzwzY,19,29,train,0
734,building cabinet,1jC5IUQW4cE,992,1002,train,0
735,building shed,-NCKMzvu56Q,38,48,train,0
736,building shed,-NhFLKKuNa4,40,50,train,0
737,building shed,-QFgr_vuykY,191,201,train,0
738,building shed,03tgKDc7ZGU,303,313,train,1
739,building shed,06_ZMgetXtw,260,270,train,0
740,building shed,0SmIkj9uPDI,178,188,train,0
741,building shed,1-vdikV6Tik,599,609,train,0
742,building shed,1dOSB_FnIgY,42,52,train,0
743,building shed,1e4P-XVQv6s,37,47,train,0
744,bungee jumping,04ab6rh2Mrs,104,114,train,0
745,bungee jumping,08ZbVaYzAl4,49,59,train,0
746,bungee jumping,0bjuCXoqRAk,118,128,train,0
747,bungee jumping,0gGw56LBfVU,92,102,train,0
748,bungee jumping,0kJwE3iFlx8,67,77,train,0
749,bungee jumping,0KmTQ55tBuU,20,30,train,0
750,bungee jumping,0l8GZuA6QPo,5,15,train,0
751,bungee jumping,0QGjDq6hJeY,11,21,train,0
752,bungee jumping,0QiAhiVN87Y,287,297,train,0
753,bungee jumping,0uKJcpanfbw,507,517,train,0
754,bungee jumping,0y9-RjKOd9Q,46,56,train,0
755,bungee jumping,0YaHecm_Zns,20,30,train,0
756,bungee jumping,0_9esQw3nd8,15,25,train,0
757,bungee jumping,10VIWbAQhZw,14,24,train,0
758,bungee jumping,13X6H2k2G4w,28,38,train,0
759,bungee jumping,15CLKYhNJhw,28,38,train,0
760,bungee jumping,19w2nufRiT0,74,84,train,0
761,bungee jumping,1AHwyzUMU2E,168,178,train,0
762,bungee jumping,1kUrSDihAsI,59,69,train,0
763,bungee jumping,1s8H_cK_CLA,0,10,train,1
764,bungee jumping,1taJwe8Dm4k,105,115,train,0
765,bungee jumping,1umpYVA7dUk,2,12,train,0
766,bungee jumping,1UzB5STWKUM,18,28,train,0
767,bungee jumping,1XXoJLHWvh0,92,102,train,0
768,bungee jumping,1zaAmJCvjjk,0,10,train,0
769,bungee jumping,1_m0lKO6pi8,72,82,train,0
770,bungee jumping,2-KM_3XGJLs,106,116,train,0
771,busking,-L2Wp5NdnLk,33,43,train,0
772,busking,-l71ebV7bEY,19,29,train,0
773,busking,-MptpziKtXY,346,356,train,0
774,busking,-mxhM466zMo,438,448,train,0
775,busking,-rpmikrbQvM,314,324,train,1
776,busking,-YGUR0HXgyE,85,95,train,0
777,busking,0-PpgRaT3Es,29,39,train,0
778,busking,01kg5tVtQmo,196,206,train,0
779,busking,05Lk-dZ2mwI,84,94,train,0
780,busking,09ZqZjaFpdU,77,87,train,0
781,busking,09ZteBZNW8I,11,21,train,0
782,busking,0BnTZBPrn3Q,347,357,train,0
783,busking,0CCIXVUsgf4,164,174,train,0
784,busking,0EIvCebTa1I,4,14,train,0
785,busking,0L4QBCRbxqg,0,10,train,0
786,busking,0oI3zO1qhSg,24,34,train,0
787,busking,0Pv17FURqoA,125,135,train,0
788,busking,0wb0m3y22X0,76,86,train,0
789,busking,0w_ShCl1xvg,112,122,train,0
790,busking,14KXz6FO7g0,141,151,train,1
791,busking,18HPFcUTgPs,113,123,train,0
792,canoeing or kayaking,-KFKxzZaojw,8,18,train,0
793,canoeing or kayaking,-kRblb6nuIk,70,80,train,0
794,canoeing or kayaking,-lTupVOk3AY,26,36,train,0
795,canoeing or kayaking,-meP1SaVafQ,18,28,train,0
796,canoeing or kayaking,-TJxFWZJBH4,22,32,train,0
797,canoeing or kayaking,-UaTbwzki4o,50,60,train,1
798,canoeing or kayaking,-vL9UdfjRTo,178,188,train,0
799,canoeing or kayaking,-xeSFNoB5Dk,94,104,train,0
800,canoeing or kayaking,01xWxFyRuzo,7,17,train,0
801,canoeing or kayaking,08jD-3-p218,71,81,train,0
802,canoeing or kayaking,0aj4R7JUcGg,15,25,train,0
803,canoeing or kayaking,0du9K4s6RsY,14,24,train,0
804,canoeing or kayaking,0DX1v1UlP9o,24,34,train,0
805,canoeing or kayaking,0Eks0y1AgnM,91,101,train,0
806,canoeing or kayaking,0gkK9tmWG-k,1,11,train,0
807,canoeing or kayaking,0hvU1LW4iWo,60,70,train,0
808,canoeing or kayaking,0L4hQd-kGIQ,78,88,train,1
809,canoeing or kayaking,0oeIzTwXEbw,51,61,train,0
810,canoeing or kayaking,0qyQS2Lr6Yg,6,16,train,0
811,canoeing or kayaking,0R5y4Y7M2zU,8,18,train,0
812,canoeing or kayaking,0w7Ed8WrYmw,3,13,train,1
813,canoeing or kayaking,0YZhXvmHmr0,12,22,train,0
814,canoeing or kayaking,1-IcuwI-n4k,88,98,train,0
815,canoeing or kayaking,130qud_EL5E,18,28,train,0
816,canoeing or kayaking,19nIBlg8_O8,20,30,train,0
817,canoeing or kayaking,1aJ9EX-B3fA,3306,3316,train,1
818,canoeing or kayaking,1cu5oXFEBc0,21,31,train,1
819,canoeing or kayaking,1hupHDcxrJU,12,22,train,0
820,canoeing or kayaking,1ixM_DeyEOE,185,195,train,0
821,canoeing or kayaking,1llvJoftun0,209,219,train,0
822,capoeira,-YRRqM8F-AY,0,10,train,0
823,capoeira,-ZwjVaXoHt4,44,54,train,1
824,capoeira,02haHiGAEWA,164,174,train,0
825,capoeira,03VkL6u0mw4,7,17,train,0
826,capoeira,078GCsqoETo,13,23,train,0
827,capoeira,07x5GdbDpsU,0,10,train,0
828,capoeira,08d7K499qsY,239,249,train,1
829,capoeira,0f5t69o7dE4,13,23,train,0
830,capoeira,0gtH41PqUJs,74,84,train,0
831,capoeira,0i1B1sRQkj8,227,237,train,0
832,capoeira,0i1WKiD0RG8,2,12,train,0
833,capoeira,0LAj9SQt8Rk,84,94,train,0
834,capoeira,0LATFxsbguE,3,13,train,0
835,capoeira,0rjz79WV_Ko,0,10,train,0
836,capoeira,0s7WgsH62E8,10,20,train,0
837,capoeira,0sDBF0E1M-U,74,84,train,0
838,capoeira,0vYHQv4fQhE,1237,1247,train,0
839,capoeira,0X67oew51Nw,13,23,train,0
840,capoeira,12AX8UuGdik,112,122,train,0
841,capoeira,1AUzkF0IG10,8,18,train,0
842,capoeira,1cZzwp9ZKTI,220,230,train,0
843,capoeira,1lqCQ6aQVkI,60,70,train,0
844,capoeira,1ncgfW1PVhU,0,10,train,0
845,capoeira,1S1GE5k_BjQ,4,14,train,0
846,capoeira,1Uvc3kyChEg,132,142,train,0
847,capoeira,1wcxcNE-FX4,0,10,train,1
848,capoeira,1XwzlKLOU9o,120,130,train,0
849,capoeira,1YnRjqxbHMM,234,244,train,0
850,carrying baby,-c6yq9NC_pI,44,54,train,0
851,carrying baby,-ekpqs0b6KA,75,85,train,0
852,carrying baby,-GFyw4mGNdA,136,146,train,0
853,carrying baby,-vDWgHdsEwA,18,28,train,0
854,carrying baby,-ZYflPEsy1M,169,179,train,0
855,carrying baby,0aiHqkw0RRQ,115,125,train,0
856,carrying baby,0aL9MYTwE-s,13,23,train,0
857,carrying baby,0MCwBrrNgMc,250,260,train,0
858,carrying baby,0Qq7BATHA1U,3,13,train,0
859,carrying baby,0VMnVWEijY8,2,12,train,0
860,carrying baby,13hhlCr9UJw,217,227,train,0
861,carrying baby,1DpJeZGH70g,6,16,train,0
862,cartwheeling,-wX6O9fkmm0,1,11,train,0
863,cartwheeling,02KL2MkN2X8,0,10,train,0
864,cartwheeling,03XaKfcbTlA,1,11,train,0
865,cartwheeling,08KSXZ6uTzU,2,12,train,0
866,cartwheeling,0ATL5vd5Oks,0,10,train,0
867,cartwheeling,0DH97RkBp3M,298,308,train,0
868,cartwheeling,0m1klw4C9XA,5,15,train,0
869,cartwheeling,0PStjrGD_-A,1,11,train,0
870,cartwheeling,0PtPkJPCD40,0,10,train,0
871,cartwheeling,0u16yW4SAlI,0,10,train,0
872,cartwheeling,14RZeKXUlAs,0,10,train,0
873,cartwheeling,16xyTOyqzS4,1,11,train,0
874,cartwheeling,17EYIb8cuAY,4,14,train,0
875,cartwheeling,19TE_hjj92Q,0,10,train,0
876,carving pumpkin,-j509bEB-Wo,47,57,train,0
877,carving pumpkin,-WyWLsZGqgo,26,36,train,0
878,carving pumpkin,036dV_aZQHA,398,408,train,0
879,carving pumpkin,0eFkAXhFBZg,21,31,train,0
880,carving pumpkin,0fdqmRoi6Xc,525,535,train,0
881,carving pumpkin,0gsxOTGUWuA,37,47,train,1
882,carving pumpkin,0IkXLyWWuP4,46,56,train,0
883,carving pumpkin,0JtRnzDRNCU,59,69,train,0
884,carving pumpkin,0lZUiP4WhNA,160,170,train,0
885,carving pumpkin,0MB_IYX1fgo,95,105,train,0
886,carving pumpkin,0SWuvM8zEmY,198,208,train,0
887,carving pumpkin,11VZc-quBlg,291,301,train,0
888,carving pumpkin,11ZQoqjayyc,228,238,train,0
889,carving pumpkin,154mAFT6S5Y,71,81,train,0
890,carving pumpkin,1aVUIyQ_aq4,79,89,train,0
891,carving pumpkin,1DUwp229nV0,60,70,train,0
892,carving pumpkin,1LbZlQfjQH8,198,208,train,0
893,catching fish,02CYW9ylCuA,22,32,train,0
894,catching fish,034-dmQW7S8,17,27,train,0
895,catching fish,0A6a_oKa8mc,139,149,train,0
896,catching fish,0f9UtZZpoMA,114,124,train,0
897,catching fish,0GkEGPcIkaE,626,636,train,1
898,catching fish,0lxip_X2LmY,225,235,train,0
899,catching fish,0myrAsWhMBs,252,262,train,0
900,catching fish,0QrJg_OGVfE,9,19,train,0
901,catching fish,0RBWX9VRzaU,122,132,train,0
902,catching fish,0WNprz_EwiQ,15,25,train,0
903,catching fish,0yrOv3hhHDk,28,38,train,0
904,catching fish,0zu0S6ttK3w,102,112,train,0
905,catching fish,18Foh_qeLAY,60,70,train,0
906,catching fish,1cltuoSYDVM,29,39,train,0
907,catching fish,1F43eVzvpX0,80,90,train,0
908,catching fish,1GC52gQjSJQ,44,54,train,0
909,catching or throwing baseball,0-2GOSXJUe0,0,10,train,0
910,catching or throwing baseball,08Rk0r1zVyk,44,54,train,0
911,catching or throwing baseball,08sAVLdsWI4,13,23,train,0
912,catching or throwing baseball,0AcqN56Sn5A,34,44,train,0
913,catching or throwing baseball,0AO_OCEztlc,0,10,train,0
914,catching or throwing baseball,0f5VDpQ8V9c,1,11,train,0
915,catching or throwing baseball,0KgQ0m9WI2g,137,147,train,0
916,catching or throwing baseball,0MQ-i0IpRi4,6,16,train,0
917,catching or throwing baseball,0MXLuil0aOI,4,14,train,0
918,catching or throwing baseball,0UdpIwbUXZA,88,98,train,0
919,catching or throwing baseball,0zYjmT4vCzk,1,11,train,0
920,catching or throwing baseball,0_dWsMfL1LA,4,14,train,0
921,catching or throwing baseball,0_hOxBg1uNY,75,85,train,0
922,catching or throwing baseball,10PGtVHab70,10,20,train,0
923,catching or throwing baseball,1EaQEYibFek,21,31,train,0
924,catching or throwing baseball,1FcgfYYwHhc,3,13,train,0
925,catching or throwing baseball,1IhJMNd-GeQ,156,166,train,0
926,catching or throwing baseball,1kye_ygEMfc,2,12,train,0
927,catching or throwing frisbee,0DRoNmNvgG4,66,76,train,0
928,catching or throwing frisbee,0IVF15Xlv1I,0,10,train,0
929,catching or throwing frisbee,0i_prFKr3yQ,1,11,train,0
930,catching or throwing frisbee,0LIBLe1ajuM,3,13,train,0
931,catching or throwing frisbee,0LSf2DRPqd8,75,85,train,0
932,catching or throwing frisbee,0lWzk7Wfz6E,8,18,train,0
933,catching or throwing frisbee,0OoCb3J-ids,0,10,train,0
934,catching or throwing frisbee,0pnFoPG0dXM,1,11,train,0
935,catching or throwing frisbee,0P_TLtBuzqQ,1,11,train,0
936,catching or throwing frisbee,0qiXaK0LtLY,10,20,train,0
937,catching or throwing frisbee,0QnKyOvyUtg,12,22,train,0
938,catching or throwing frisbee,0vj4qslvSCg,2,12,train,0
939,catching or throwing frisbee,0zLwOTJHQXQ,3,13,train,0
940,catching or throwing frisbee,1-Jbj0ucn58,2,12,train,0
941,catching or throwing frisbee,10cApm-xD54,46,56,train,0
942,catching or throwing frisbee,143FjNb6QHk,1,11,train,0
943,catching or throwing frisbee,1BTTR1_5FRw,1,11,train,0
944,catching or throwing frisbee,1D06NZGD3x8,13,23,train,0
945,catching or throwing frisbee,1dalUrXpOSk,2,12,train,0
946,catching or throwing frisbee,1DLTe9Y8TO0,6,16,train,0
947,catching or throwing frisbee,1fQm57etdc4,23,33,train,0
948,catching or throwing frisbee,1fqNHLqPnAI,42,52,train,0
949,catching or throwing frisbee,1HUugv4o81Y,2,12,train,0
950,catching or throwing frisbee,1LBXXZGrfQc,18,28,train,0
951,catching or throwing frisbee,1MGRbeRjh58,4,14,train,0
952,catching or throwing frisbee,1sjP_MboKSQ,41,51,train,0
953,catching or throwing frisbee,1sN1o9__Zbc,9,19,train,0
954,catching or throwing softball,0EgDnFCBCeo,167,177,train,0
955,catching or throwing softball,0eTmEksJUY0,2,12,train,0
956,catching or throwing softball,0MoMvjxdSZM,5,15,train,0
957,catching or throwing softball,0uHNKkJAA1k,0,10,train,0
958,catching or throwing softball,0zrKKloLfxg,6,16,train,0
959,catching or throwing softball,0_kTqI6MSLo,0,10,train,0
960,catching or throwing softball,13vvvKqgbsk,7,17,train,0
961,catching or throwing softball,1PN66hxf-9A,13,23,train,0
962,catching or throwing softball,1pwt2Dm7Drc,3,13,train,0
963,catching or throwing softball,1Ugv7NV9AoY,3,13,train,0
964,catching or throwing softball,1WobX0iH64I,4,14,train,0
965,catching or throwing softball,1XXsuP3uACM,1,11,train,0
966,catching or throwing softball,1YduRrAWaN0,5,15,train,0
967,catching or throwing softball,1YOLvMd0_rg,18,28,train,0
968,catching or throwing softball,24aLmnb145c,0,10,train,0
969,catching or throwing softball,2HE2os2CeKY,6,16,train,0
970,catching or throwing softball,2J7C4D1AKGU,155,165,train,0
971,catching or throwing softball,2JUBJPGGFpM,4,14,train,0
972,catching or throwing softball,2pGRS_7QbtQ,44,54,train,0
973,catching or throwing softball,2s-PtE2vCoc,3,13,train,0
974,catching or throwing softball,32sk9GPUaMI,4,14,train,0
975,celebrating,-ubYrEHIauQ,17,27,train,1
976,celebrating,-_6OVNej4V4,0,10,train,0
977,celebrating,0-EaVAgNXhQ,62,72,train,0
978,celebrating,00I9M2Iy-IA,0,10,train,0
979,celebrating,07R9qEQf8n4,20,30,train,1
980,celebrating,0Ch-juHKRx0,65,75,train,0
981,celebrating,0cKFXods2-s,42,52,train,1
982,celebrating,0GsGiBHqm58,253,263,train,0
983,celebrating,0mw6X8feZe8,294,304,train,0
984,celebrating,0NIzLI3uk-A,142,152,train,1
985,celebrating,0OVjM9WYX7U,3562,3572,train,1
986,celebrating,0QYChDaH-Cs,293,303,train,1
987,celebrating,0vCPOxHq8lg,52,62,train,0
988,celebrating,0vf_243hTB4,89,99,train,0
989,celebrating,0XWcKlTU5yc,108,118,train,0
990,celebrating,0zBCCG5jFZw,39,49,train,1
991,celebrating,156VYYahmoo,0,10,train,0
992,celebrating,1g-La8qBLiM,6,16,train,0
